"stock.s_1","stock.s_2","harvest.s_1","harvest.s_2","effort.t_1","effort.t_2","effort.t_3","profit_per_t.t_1","profit_per_t.t_2","profit_per_t.t_3","rev_per_sp.s_1","rev_per_sp.s_2"
1631.3743,32.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709.18773730029,42.617528299698,313.716394699711,0.698605300302013,53.3677580747733,0,0,813872.115045007,0,0,812588.20555119,1337.27725189112
1800.95416885212,54.4985916273045,313.547126024615,0.86787397539097,50.9106235166811,0,0,813760.148247875,0,0,812149.765828958,1661.29304243315
1908.58836880307,68.1484209854069,313.362348091165,1.05265190884264,48.2880326541894,0,0,813637.862803506,0,0,811671.154025735,2014.99681042568
2034.01668977289,82.9924673335685,313.17367892159,1.24132107840335,45.5374115956834,0,0,813513.074952597,0,0,811182.463142702,2376.14922149048
2179.0622251562,98.1184375293202,312.997313755292,1.41768624470483,42.705268630187,5.38603844554538e-18,0,813396.686006803,2.68101214030954e-16,0,810725.642088957,2713.74918647642
2345.29241171892,112.444672989293,312.851225226122,1.56377477387642,39.8440602310123,6.37912411959147e-18,0,813300.792830372,3.76569610718547e-16,0,810347.243580701,2993.39330990198
2533.83165949482,125.008001793427,312.750456341049,1.66454365896356,37.0080594907784,-7.32344489697788e-18,0,813235.510072519,-4.96505677374603e-16,0,810086.232014586,3186.28611742463
2745.14764240343,135.23059566677,312.70243654814,1.71256345186635,34.2490766050384,0,0,813205.808155585,0,0,809961.851146993,3278.20608519708
2978.82790822034,143.014376305674,312.704986997963,1.71001300203081,31.6129089278833,-8.83743045020505e-18,0,813210.168401813,-7.22352047188225e-16,0,809968.457322124,3273.3239886174
3233.37444349567,148.635965435704,312.74819633254,1.66680366750279,29.136995009862,0,0,813241.853393905,0,0,810080.378140545,3190.61224837051
3506.0563131484,152.548980294707,312.81869469209,1.5963053079022,26.8492437752679,0,0,813291.797331116,0,0,810262.982991451,3055.66358343948
3792.86858852945,155.216393331634,312.903679951127,1.51132004882907,24.7677835326951,0,0,813351.327976545,0,0,810483.111809408,2892.9839506691
4088.64156088461,157.022834313322,312.993129814067,1.42187018593851,22.9014177468445,-1.01989670148502e-17,0,813413.661555274,-9.58352577352438e-16,0,810714.804844395,2721.75812862536
4387.32282684785,158.252782504623,313.080265708641,1.33473429133092,21.2506400290101,0,0,813474.215326303,0,0,810940.504238523,2554.96172780856
4682.4180128745,159.102454671746,313.161065428372,1.25393457154904,19.809044613677,0,0,813530.276724161,0,0,811149.791672569,2400.29409620489
4967.53315685151,159.701682634534,313.233509413364,1.18149058658731,18.5649333479001,1.04802399638048e-17,0,813580.492244898,1.00970038151956e-15,0,811337.436082495,2261.62109575129
5236.92818479631,160.134440510869,313.296901234466,1.11809876544348,17.5029271294869,0,0,813624.406488185,0,0,811501.633577515,2140.27583779956
5485.98117818436,160.454547636506,313.351359018305,1.0636409817371,16.6054375677059,1.05590882411325e-17,0,813662.116895298,1.02396386034056e-15,0,811642.690129214,2036.03220365098
5711.48348559537,160.696558190962,313.397466888811,1.01753311104962,15.8539151123771,0,0,813694.036876788,0,0,811762.118735398,1947.77205650228
5911.72942805541,160.882910067259,313.436046773636,0.97895322641668,15.2298412212002,1.06034176909116e-17,0,813720.740567389,1.03190941024283e-15,0,811862.048353071,1873.92205553907
6086.414469301,161.028465836346,313.468013153269,0.946986846814251,14.7154667704972,1.06183458562451e-17,0,813742.863894868,1.03457285066338e-15,0,811944.847669598,1812.73169204031
6236.39418953751,161.143338797538,313.494283113142,0.920716886794142,14.2943187406671,-1.06300731463334e-17,0,813761.043272789,-1.03666213214833e-15,0,812012.89211966,1762.44547187021
6363.3728474864,161.234630450217,313.515723019612,0.899276980505439,13.9515071987446,1.06393592374596e-17,0,813775.879247055,1.03831548699334e-15,0,812068.4257654,1721.40498885332
6469.58523802366,161.307492888344,313.533119517973,0.881880481992308,13.6738689376132,0,0,813787.916743951,0,0,812113.486175454,1688.1044374345
6557.51708055176,161.365779384319,313.547166653388,0.867833346693915,13.4499850433889,0,0,813797.636351137,0,0,812149.871065606,1661.21527057496
6629.687162271,161.412446698119,313.558463473153,0.85653652717387,13.2701079876094,0,0,813805.452765855,0,0,812179.132088161,1639.59078568149
6688.49602879982,161.449808796004,313.567518152366,0.847481847752627,13.1260300102139,0,0,813811.717716036,0,0,812202.585518259,1622.25822778656
6736.1341537093,161.47970178601,313.574755834426,0.840244165455059,13.010919178553,-1.06641603129372e-17,0,813816.725427108,-1.0427354736938e-15,0,812221.332562331,1608.40378395573
6774.53700642934,161.503595465225,313.58052822935,0.834471770598535,12.9191434181672,-1.06665713535203e-17,0,813820.71928424,-1.04316630853671e-15,0,812236.284219661,1597.35420799742
6805.37349766448,161.522672198107,313.585123668002,0.829876332031893,12.8460968568743,0,0,813823.898801542,0,0,812248.18732486,1588.55757353877
